id,created_time,author,content
2671538578_10286704655,2022-09-14 12:42:53,路西法,话说那个在中金月薪八万多的不也是高薪的例子吗？不用非得计算机呀
2671538578_10286704655_10286186935,2022-09-15 03:35:37,火火火,一般人进的去吗
2671538578_10286704655_10286961835,2022-09-15 09:26:25,路西法,啥事儿都想一般人，凭啥非得做一般人，内卷的社会，卷赢了不就好了
2672617353,2022-09-14 06:13:57,知乎用户,我还没开始全力找，但是偶尔也会去领英上看看。反正今年收到的猎头勾搭确实不多，明天有一个机器学习的工程师面试，说是一家健康相关的初创公司，明天面完再更新。
2672617353_10286977711,2022-09-14 17:58:13,StevenJokes,前年20年用力找工作领英说我浏览数过多违规了把我号封了，失业至今[惊喜]
2672617353_10286217063,2022-09-14 20:14:25,知乎用户,最近进币圈的人好多...
2670271668,2022-09-12 13:43:47,扶余城里小老二,互联网就业发展到今天这个局面，到底是大厂扩不动了，还是这两年闹疫情大家都越来越水了？  我说一个很现实的想法，就拿我一个朋友而已，他今年41岁了，记得18年前左右php程序员8k一个月，他c加加初级一个月才5k。到现在，他一个月也才15k，但是很多985刚毕业的就比他多很多。  我是说这个现实啊，大家有个心理准备，就是前几年老美的钱印的太浮夸，给大学生们一个错觉。  再说一个事实，在日的国人程序员外包，居然提供第一个月免费试用的业务。可见，全球it竞争有多激烈。  我们都知道，精英毕竟就那么点，很多学校没有那个能力，却办了这个专业，还招了超量的学生。还赶上疫情，上网课。那自制力差的，可就毁了，但神奇的事就是他们还能顺利毕业。 所以说，我那个朋友还在等，等什么时候，大厂有真才实学的老手的时候，他才去应聘，月薪要个100k或者给等值的股票福利。 我心想，这朋友可能是生病了，大白天开始做梦了，索性我也只能，嗯，啊，对来应付他了。唉，现在我还犹豫要不要拉黑他？ ps：最近他跟我讲，赛道改变了，正在往低代码编程上面走，大厂可能要这种人才，还给我发了图片，问我要不要跟他学。我一看，这个太普通了，根本就不动感。于是我给他发了我做的。对呀，将来学习编程，可能都是这个样子。  所以说，我有一种感觉就是大厂正在酝酿一种变革，不再招那些老派的cs程序员了，而是那么新派的，不知道在什么角落里面暗自发力的程序员。  就比如说2022，谁可以取代c++，如果你认为是rust？那就已经落伍了。现在新的挑战者是carbon，那么我们作为c++和rust程序员，要不要花时间去考察一下carbon呢？
2670271668_10284847989,2022-09-13 01:40:30,知乎用户,看了以往的回答，你的朋友恐怕是。。。
2670271668_10284847989_10285324697,2022-09-13 11:27:09,子系達,无中生友，镜中之友
2670271668_10284847989_10285513151,2022-09-13 18:06:26,yifan lu,我也看到了，精神分裂的程序员能拿两份工资么[捂脸]
2670271668_10285088051,2022-09-13 11:19:22,知乎用户,“C 加加 ”真的好好笑就是了！！！第一次见这样表达 属于是。 
2670271668_10285088051_10285235508,2022-09-13 11:42:36,吴老板的长工,说明干的活应届生就能干，新人加班还猛
2670271668_10285088051_10284328366,2022-09-13 12:00:46,左拐的叔叔,C艹
2670271668_10285208898,2022-09-13 12:20:44,一个正直的名字,土木默默转身，却不曾有蒸发在混凝土上的眼泪
2670271668_10284888569,2022-09-13 13:11:34,九度,你的朋友的图是你的图，你的图是你偷的图。憋偷辣，那车万小人儿你整得明白吗你就说是你做的
2670271668_10284888569_10284774392,2022-09-13 22:48:10,知乎用户,才发现原来是车万[捂脸]
2670271668_10284888569_10285159783,2022-09-13 22:48:26,知乎用户,车万果然过气了
2670271668_10283838339,2022-09-12 21:12:15,知乎用户,还行吧，我厂四十岁还没退休的肯定都过百了。。
2670271668_10283838339_10284481337,2022-09-13 13:10:27,知乎用户,我们厂就不一样，40岁还没退休的都过40了
2670271668_10283838339_10285360445,2022-09-13 16:07:48,DowneyChan,我上次听到这句话还是上次[doge]
2670271668_10284980770,2022-09-13 14:57:49,AllLoveAsNull,每年都说取代C++，但是几十年过去了……[大笑]
2670271668_10284980770_10285579030,2022-09-13 23:32:43,巧克力,的确做到了啊或许你可以试试用c++做机器学习
2670271668_10284980770_10286256582,2022-09-14 02:16:31,一个普普通通的人,python包太多了，调就完了，实在没有网上搜，网上搜不到换个方法，自己写包是不可能的[doge]
2670271668_10284732644,2022-09-13 11:28:08,yarsar,我觉得到和学校专业设置没那么关系。主要往年互联网大厂有远高其他行业的起薪，很多理工科专业的都自学转行了。就我身边明明是生物医学工程专业，但是往年大半毕业生是去互联网的。
2670271668_10285177148,2022-09-13 11:29:00,柚柚柚子,">互联网现在是js python的时代, java和go满街跑。 老哥我今年41了,搞c加加的我有个朋友？"
2670271668_10285177148_10285236073,2022-09-13 12:08:17,Bill Carson,一个腾讯的朋友都没有么
2670271668_10285177148_10284204966,2022-09-13 12:23:29,夕雾,js和python用得多吗?我看后端基本都是java啊
2670271668_10283907407,2022-09-13 13:00:52,丢猫,carbon八字还没一撇，起码等有个能用的编译器再说吧
2670271668_10285326963,2022-09-13 12:51:23,星星流成河,想知道最后一章动图是怎么制作的[好奇][蹲]
2670271668_10285298368,2022-09-13 14:41:22,Eclair,41岁的程序员还执着于做一个xx语言程序员 属于白活了[调皮]
2670271668_10285298368_10285093800,2022-09-13 16:08:20,hhh,唔，语言真没网上说的那么不重要。
2670271668_10285952716,2022-09-13 18:46:51,奚觅,我猎头，你朋友41才15K，废了。。大厂要这年大年龄的干什么用？别谈技术，技术的体现要么是大厂职级要么是薪资或者业内知名度，如果有任何一个都不可能15K。所以15K，41岁。简历初筛都过不了。
2670271668_10285952716_10285342023,2022-09-13 23:36:23,亿昶,猎头毁了it
2670271668_10284917583,2022-09-13 12:55:00,zoutiancheng888,两个亲友，90后，一个大专，一个二本（工商管理专业），在深圳上了培训班，现月资一个3W多，一个2W多。
2670271668_10284917583_10284712106,2022-09-13 14:58:00,张玉仕,所以你就是那个培训班咯[大笑]
2670271668_10284917583_10285389474,2022-09-13 15:19:35,花落知多少,"前些年是这样的,能写代码就算入了行,会个ifelse就能写代码, 现在科班出身都不一定有人要"
2670271668_10285303075,2022-09-13 18:13:18,知乎用户,低代码不会是IT未来形态的，IT的未来形态应该是那种输入需求，自动生成代码。ai编程才是王道，现在已经有库可以实现低阶玩法了，期待后续发展[酷]
2670271668_10285303075_10286076997,2022-09-14 01:06:54,山山没钱,工作流模式嘛
2670271668_10285303075_10286430397,2022-09-15 08:20:36,流浪的猫,想多了，人对人都搞不清楚需求还想让ai去搞清楚...
2670271668_10285985621,2022-09-13 21:54:50,Cookiez,据说部门校招今年本科非清北的清北博硕面试前就刷掉了。。。
2670271668_10285013755,2022-09-13 17:55:58,智慧城里的人,从JAVA已经转go了，换个赛道跑
2670271668_10283697179,2022-09-12 20:14:47,火花君,请把你的朋友介绍给我[微笑]
2670271668_10285010819,2022-09-13 15:58:58,同富,这俩图分辨率一模一样的[害羞]
2670271668_10284928967,2022-09-13 20:46:06,Triumph,电子信息工程怎么样
2670271668_10284687251,2022-09-13 16:32:08,cg51,还好以前没去做PHP程序员，工资实在感人[尴尬]。感觉就不属于计算机，凭啥玩大数据的起薪就可以两三万？
2670271668_10284687251_10285481929,2022-09-13 17:23:26,奶奶熊,php的优势是敏捷开发一些能速成的网站啊，或者一些业务逻辑不是很复杂的项目的后端。所以说门槛低，这还不能说明问题吗？都不要说大专了，高中毕业网上找找教程看个一俩月就能上手。
2670271668_10284687251_10285758719,2022-09-14 07:25:31,cg51,哪有你说的那么容易，企业级OA逻辑也是很复杂的，你以为会写个增删减会做几个页面就算上手了?我原来给一家公司写的加工部生管系统在我离职后招了个科班的本科生做维护都搞不明白，你还高中生?别逗了好吗。[尴尬]
2671861180,2022-09-13 15:55:56,匿名用户,一帮非计算机的在这里大放厥词啊，真知道今年情况？本人985本，华五硕，科班，方向后端开发，鹅厂IEG一年实习经验。部门无转正hc，回家准备秋招一个多月了，至今0意向，同学们大部分跟我一样。上海的游戏厂商全挂，投的研究所人家至今都没看我简历，已经被迫投二线的银行了，邮储今年都没什么hc没法投。往年的学历厂tplink正式批到现在还在泡池子，是真的焦虑。之前本来想转正，所以提前批一个没投，正式批太卷了。另外现在大厂裁员极其严重，我眼睁睁看着自己的导师收拾收拾走了。部门裁员20％，现在大部分工作都是外包来做，正式员工天天干着监工的活，技术都没什么提升，工作时焦虑感也很严重。求求你们别吹计算机了，红利已经吃到头了，别祸害后面的学生了。考研卷上课卷实习卷论文卷刷题卷秋招还在卷，累死累活还找不到工作。几年前吹计算机我认，我本科毕业那会华为tp随便进，都不用怎么刷题不需要实习，现在呢？没想到回答收到了这么多关注，刚准备完面试准备睡觉。我写这个回答只是说明了下我今年秋招的情况，也并没有恶意劝退，计算机确实是热门，愿意考愿意转我自然不会拦着，92科班遍地走，行业人才溢出，觉得自己能卷的过完全可以来，说不定后续互联网能东山再起呢。另外真要转学历好的话我劝你们学C++，行业覆盖面广。学历差就学Java吧，小厂用的多。另外那些评论里花式开嘲劝我打灰进厂或者幸灾乐祸的，我不知道哪得罪你们了，可能你们只是单纯的酸。我是靠自己不停学习努力到现在，这个学历是我自己考出来的，如果说我是运气差碰到今年，那么你们就是学习差+能力差+素质差。我自认为哪怕真转我也是坐办公室看你们打灰的。忙于面试+论文，可能拿到offer了会更新一下，以上。
2671861180_10285373759,2022-09-14 06:14:50,霍华德,绝非只是行业和专业的问题 这也许是大家第一次切身感受到经济危机吧
2671861180_10286138587,2022-09-14 02:41:19,1000个w,是的，有一点基本的经济学知识就明白这是大环境的大势
2671861180_10285811606,2022-09-14 01:03:38,三月红,“红利已经吃到头了“，其实吧，这已经不是一个行业的问题了
2671861180_10285841834,2022-09-13 21:50:19,無尘子,经济危机看哪个行业能幸免？连事业编也马上不再稳妥。那些现在笑计算机的明天轮到他们自己的时候，还不知道怎么惨...
2671861180_10285951624,2022-09-13 17:45:08,匿名用户,计算机本来就中年危机，身体还不好，再放低身段纯属等死了
2671861180_10285685316,2022-09-13 16:10:22,乐无异,[大笑]四大天坑肯定说你不舍得放低身段
2671861180_10286255843,2022-09-14 00:59:27,知乎用户,太真实了，同985科班大厂实习，提前批就开始投递，各种测评笔试一大圈，至今0offer[流泪]很多非科班不能理解的是大厂拥抱变化之迅速，去年这时候还在人手n个offer想着拿更大的包，今年春天就已经大规模裁员、锁hc了，才间隔几个月呢？秋招也是惨淡透顶，大厂缩招，很多放在去年前年应该被吸纳的大佬向下兼容到了中小厂，导致中小厂也能收到很多优质简历挑都挑不过来了，面试上更是百般折腾，3技术1hr还排序不过来，还要专门加一轮系统设计来挂人。我的感受就像是高考冲刺一整年，万事俱备只欠东风，突然被告知高考取消，有门路的有学上，没门路的没学上[发呆]咋办呢，收拾收拾送外卖去？联想到往届这时候的盛况，就更觉得自己命不当如此，恨自己晚生一年了。有句话叫我本可以忍受黑暗，如果我不曾见过太阳，短短时间就看着它楼塌了，直接就压在我的身上了，或者非亲历者理解不能吧。[衰]
